model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
gpt-4o-2024-05-13,69827,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,69848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,69898,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,69955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,70049,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70074,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70093,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,70122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70171,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70180,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70270,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,70281,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70541,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70599,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,70662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,70820,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70832,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70860,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,70868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71120,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71166,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,71264,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71290,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71412,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,71419,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71421,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71480,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,71806,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,71925,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,72002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,72205,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72374,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72380,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72384,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72409,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72513,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72599,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72641,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,72652,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72676,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,72738,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,72781,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
gpt-4o-2024-05-13,72828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72839,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72885,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,72927,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,73001,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73058,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73183,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73336,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73497,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,73581,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73663,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,73679,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,73827,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73851,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,73972,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73980,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,73991,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,74196,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74230,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,74314,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74372,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,74381,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,74460,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74484,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74493,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74648,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,74817,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,74842,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,74877,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,74914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,74942,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,74967,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75056,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75071,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75096,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75117,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75214,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0
gpt-4o-2024-05-13,75296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,75299,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75541,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,75635,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4o-2024-05-13,75638,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,75871,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,76026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,76035,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,76039,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,76049,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76298,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76339,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,76390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,76484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76568,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76569,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76662,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76671,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76710,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76745,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,76863,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,76945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,76969,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,76992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77051,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,77072,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,77376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77505,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77530,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,77575,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,77606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,77680,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
gpt-4o-2024-05-13,77865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,77956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,77963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77972,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,77987,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78083,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78186,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,78199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78219,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78245,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,78257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78350,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,78423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78552,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78643,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,78650,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,78749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,78758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,78877,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,78930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,78933,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79041,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79179,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79209,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79240,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79251,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79516,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,79546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79580,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79663,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79685,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,79695,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79772,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79804,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,79884,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,79950,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,79954,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80014,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-2024-05-13,80126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,80306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80328,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80415,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80459,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,80657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,80686,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4o-2024-05-13,80824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80963,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,80975,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81086,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81164,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,81186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81367,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,81609,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,81729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81772,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,81916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,81932,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,81963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-2024-05-13,81970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,82013,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,38,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,66,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,70,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,154,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,224,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4o-mini-2024-07-18,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,562,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,575,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,645,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,836,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,853,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-mini-2024-07-18,880,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-mini-2024-07-18,881,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,904,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,909,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,969,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1046,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4o-mini-2024-07-18,1052,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,1114,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,1168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1229,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1377,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1424,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1453,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,1552,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,1619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,1641,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1676,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1699,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1783,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,1838,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,1910,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1915,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2112,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2179,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2204,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,2295,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2423,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2425,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,2428,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2685,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-4o-mini-2024-07-18,2690,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2745,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,2759,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,2796,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
